STORE_NAME,longitude,latitude,ADDRESS,ADDRESS2,CITY,STATE,ZIP5,zip4,County,
"Dollar Tree 4712",-117.88486,34.072834,"2851 E Eastland Ctr Dr","Ste 11","West Covina","CA","91791","1624","LOS ANGELES" 
"Stardustliquor",-118.51576,34.264889,"17503 Chatsworth St","","Granada Hills","CA","91344","5720","LOS ANGELES" 
"Cliff's Liquor",-118.19476,33.970993,"4128 Florence Ave","","Bell","CA","90201","3406","LOS ANGELES" 
"United Gas & Foodmart",-122.34746,37.944599,"850 23rd St","","Richmond","CA","94804","1364","CONTRA COSTA" 
"Sanjog Investments, Inc",-121.41772,38.474323,"7314 Elsie Ave","","Sacramento","CA","95828","4868","SACRAMENTO" 
"S Davis Valero Minimart",-121.69358,38.550835,"4810 Chiles Rd","","Davis","CA","95618","4440","YOLO" 
"7-eleven Store 24085d",-117.24501,33.21199,"900 N Santa Fe Ave","","Vista","CA","92083","3636","SAN DIEGO" 
"Moreno Valley Fastrip",-117.24425,33.939007,"23991 Sunnymead Blvd","","Moreno Valley","CA","92553","7717","RIVERSIDE" 
"Vercher Liquor",-118.25433,33.92321,"12020 S Central Ave","","Los Angeles","CA","90059","2839","LOS ANGELES" 
"Ohris Gas and Mini Mart",-121.20156,38.672771,"9401 Madison Ave","","Orangevale","CA","95662","4997","SACRAMENTO" 
"Cali Produce",-116.67503,33.555111,"56480 Hwy 371","","Anza","CA","92539","","RIVERSIDE" 
"Cost-U-Less 32",-120.36948,37.9748,"760 Mono Way","","Sonora","CA","95370","5233","TUOLUMNE" 
"Carniceria La Oaxaquena 2",-118.27813,34.055088,"2129 W 8th St","","Los Angeles","CA","90057","4005","LOS ANGELES" 
"Quik Chek Market",-114.57044,33.610779,"1900 E Hobson Way","","Blythe","CA","92225","2064","RIVERSIDE" 
"Alex Food Mart",-119.55653,36.692566,"1785 Sanger Ave","","Sanger","CA","93657","3728","FRESNO" 
"Crazy Q Bargain 1",-118.28814,33.9594,"8620 Orchard Ave","","Los Angeles","CA","90044","6420","LOS ANGELES" 
"BIXEL LIQUOR STORE",-118.2613,34.055218,"467 S Bixel St","","Los Angeles","CA","90017","1439","LOS ANGELES" 
"EL PESCADOR FISH MARKET #1",-118.2252,33.971909,"7422 Pacific Blvd","","Huntington Park","CA","90255","5739","LOS ANGELES" 
"Arco 9636",-118.08532,34.580112,"2354 E Palmdale Blvd","","Palmdale","CA","93550","4954","LOS ANGELES" 
"A 2 Z Mart",-119.79063,36.706532,"2615 S Elm Ave","","Fresno","CA","93706","5434","FRESNO" 
"RIVERAS MEAT MARKET",-118.02172,34.052345,"2514 Durfee Ave","Ste B","El Monte","CA","91732","3709","LOS ANGELES" 
"Safeway 1547",-122.34761,37.575905,"1450 Howard Ave","","Burlingame","CA","94010","4202","SAN MATEO" 
"Safeway 2908",-124.13917,40.780525,"2555 Harris St","","Eureka","CA","95503","4805","HUMBOLDT" 
"Safeway 2856",-121.89922,37.657455,"6790 Bernal Ave","","Pleasanton","CA","94566","1218","ALAMEDA" 
"Walgreens 9842",-118.15115,33.923595,"8030 Imperial Hwy","","Downey","CA","90242","3793","LOS ANGELES" 
"Walgreens 12682",-117.68127,33.636219,"22477 El Toro Rd","","Lake Forest","CA","92630","5050","ORANGE" 
"Walgreens 13813",-117.30025,33.65736,"160 Diamond Dr","","Lake Elsinore","CA","92530","","RIVERSIDE" 
"California Deli Mini",-118.42066,34.246067,"13205 Osborne St","Ste A","Arleta","CA","91331","4085","LOS ANGELES" 
"Ontario Liquor",-117.62618,34.077686,"1405 E 4th St","","Ontario","CA","91764","2633","SAN BERNARDINO" 
"Good Luck Market",-122.47926,37.742863,"1215 Taraval St","","San Francisco","CA","94116","2442","SAN FRANCISCO" 
"Chantry's Wine & Liquor",-117.45464,33.978374,"7828 Limonite Ave","","Riverside","CA","92509","5360","RIVERSIDE" 
"HOLIDAY FOODS 45",-122.32544,40.563744,"2455 Hartnell Ave","","Redding","CA","96002","2320","SHASTA" 
"H & L Super Market",-117.09457,32.755749,"4644 El Cajon Blvd","Ste 102","San Diego","CA","92115","4432","SAN DIEGO" 
"Navizadeh Mini Mart & Gas 81427",-118.1241,33.997055,"1501 Washington Blvd","","Montebello","CA","90640","5401","LOS ANGELES" 
"Johnny Quik 155",-119.87065,36.771782,"4385 W Clinton Ave","","Fresno","CA","93722","6884","FRESNO" 
"Food Mart Valero 50",-122.22139,40.152935,"1 Sutter St","","Red Bluff","CA","96080","4355","TEHAMA" 
"Atlantic Arco",-118.1851,33.836285,"4385 Atlantic Ave","","Long Beach","CA","90807","2803","LOS ANGELES" 
"Sprouts Farmers Market 265",-120.99396,37.669109,"1700 McHenry Ave","Ste A3","Modesto","CA","95350","4337","STANISLAUS" 
"Marinwood Market",-122.5395,38.032513,"155 Marinwood Ave","","San Rafael","CA","94903","1521","MARIN" 
"Fifth Wheel Truck Stop",-119.7379,36.680752,"3767 S Golden State Blvd","","Fresno","CA","93725","2484","FRESNO" 
"Marina Market",-118.33788,34.032543,"4484 W Adams Blvd","","Los Angeles","CA","90016","3059","LOS ANGELES" 
"Harbor Chevron",-117.91526,33.81715,"1200 S Harbor Blvd","","Anaheim","CA","92805","0000","ORANGE" 
"La Tienda Liquor",-117.87463,34.128643,"608 W Route 66","","Glendora","CA","91740","4121","LOS ANGELES" 
"98 Cent Plus Discount Store",-121.66119,39.276382,"10017 Live Oak Blvd","","Live Oak","CA","95953","2011","SUTTER" 
"Target Store T-2730",-117.60654,33.462685,"990 Avenida Vista Hermosa","","San Clemente","CA","92673","","ORANGE" 
"Target Store T-2771",-121.85311,37.706085,"2800 Dublin Blvd","","Dublin","CA","94568","","ALAMEDA" 
"Bressi Ranch Fuel Mart LLC",-117.24814,33.128883,"2741 Gateway Rd","","Carlsbad","CA","92009","1743","SAN DIEGO" 
"Vitamin City Health Food",-117.81805,34.104519,"642 W Arrow Hwy","","San Dimas","CA","91773","2958","LOS ANGELES" 
"G & G MARKET",-120.10355,36.208851,"36100 S Lassen Ave","","Huron","CA","93234","9997","FRESNO" 
"Steve's Liquor",-118.29746,33.812672,"1232 Sepulveda Blvd","","Harbor City","CA","90710","1237","LOS ANGELES" 
"Curtis Park Market",-121.48324,38.555119,"2703 24th St","","Sacramento","CA","95818","3210","SACRAMENTO" 
"Dollar Tree 4735",-122.41454,37.706722,"2840 Geneva Ave","","Daly City","CA","94014","1523","SAN MATEO" 
"Dollar Tree 4770",-120.61257,37.342999,"1261 Commerce Ave","Ste B","Atwater","CA","95301","5223","MERCED" 
"Dollar Tree 4760",-121.74684,38.675259,"441 Pioneer Ave","Ste 110","Woodland","CA","95776","5189","YOLO" 
"Dollar Tree 4687",-119.1793,34.177372,"150 W Laurel St","","Oxnard","CA","93033","4561","VENTURA" 
"Dollar Tree 4678",-117.92052,33.771851,"13171 Harbor Blvd","","Garden Grove","CA","92843","1717","ORANGE" 
"Mikes Food & Fuel",-122.32137,40.465176,"19700 Ox Yoke Rd","","Anderson","CA","96007","4905","SHASTA" 
"Ruska Liquor",-118.27357,34.055046,"1805 W 7th St","","Los Angeles","CA","90057","4101","LOS ANGELES" 
"Walgreens 10599",-120.97012,38.66254,"4014 Plaza Goldorado Cir","","Cameron Park","CA","95682","8257","EL DORADO" 
"Walgreens 12840",-121.07254,38.655792,"8230 Saratoga Way","","El Dorado Hills","CA","95762","","EL DORADO" 
"CVS Pharmacy 5958",-117.5938,33.960682,"14220 Schleismann","","Eastvale","CA","92880","","RIVERSIDE" 
"CVS Pharmacy 1573",-118.36967,34.156799,"4744 Lankershim Blvd","","North Hollywood","CA","91602","1858","LOS ANGELES" 
"Bishop Gas and Mini Mart 05148",-118.39529,37.365582,"586 N Main St","","Bishop","CA","93514","2745","INYO" 
"Zam Zam Super Market",-121.96423,37.535725,"40645 Fremont Blvd","Ste 4","Fremont","CA","94538","4368","ALAMEDA" 
"Big Johns",-120.54275,38.22789,"8032 Mountain Ranch Rd","","Mountain Ranch","CA","95246","","CALAVERAS" 
"Corning 76 90",-122.19762,39.92841,"790 Edith Ave","","Corning","CA","96021","2346","TEHAMA" 
"Shasta St Valero 40",-122.38952,40.586948,"1220 Shasta St","","Redding","CA","96001","0806","SHASTA" 
"Pine Grove 76 85",-122.3572,40.663437,"2725 Cascade Blvd","","Shasta Lake","CA","96019","2151","SHASTA" 
"Vallejo Mini Market & Gas Station Inc. 82318",-118.04255,33.98275,"12525 Hadley St","","Whittier","CA","90601","3917","LOS ANGELES" 
"7-Eleven Store 14282",-122.05032,36.9762,"218 Cardiff Pl","","Santa Cruz","CA","95060","2437","SANTA CRUZ" 
"J & I Twins Super Market El Parian LLC",-119.76114,36.728588,"3806 E Butler Ave","","Fresno","CA","93702","4307","FRESNO" 
"7-Eleven 22541E",-119.78093,36.765087,"2515 E McKinley Ave","","Fresno","CA","93703","3010","FRESNO" 
"5 Star Market",-118.97405,35.382481,"1701 Flower St","","Bakersfield","CA","93305","4141","KERN" 
"Dollar Tree 4730",-117.10408,33.479519,"31741 Temecula Pkwy","","Temecula","CA","92592","6800","RIVERSIDE" 
"Dollar Tree 4724",-122.51094,37.961102,"825 Francisco Blvd W","","San Rafael","CA","94901","5307","MARIN" 
"Dollar Tree 4797",-122.23869,40.55938,"9384 Deschutes Rd","Ste F","Palo Cedro","CA","96073","7703","SHASTA" 
"Dollar Tree 4775",-118.13635,34.053638,"720 S Atlantic Blvd","","Monterey Park","CA","91754","3859","LOS ANGELES" 
"Dollar Tree 4788",-118.02824,33.832951,"8930 Valley View St","","Buena Park","CA","90620","3531","ORANGE" 
"Dollar Tree 4670",-121.49581,38.529446,"4910 Freeport Blvd","","Sacramento","CA","95822","2153","SACRAMENTO" 
"Foothill Market & Deli",-118.30276,34.259109,"7802 Foothill Blvd","Ste B","Sunland","CA","91040","2993","LOS ANGELES" 
"Fastrip Food Store 705",-119.09212,35.369179,"1200 Coffee Rd","","Bakersfield","CA","93308","5754","KERN" 
"DADDINO'S EGG RANCH",-119.61926,36.789761,"3706 N Thompson Ave","","Clovis","CA","93619","9056","FRESNO" 
"Eastport Market",-117.23552,33.680897,"24370 Canyon Lake Dr N","","Canyon Lake","CA","92587","8041","RIVERSIDE" 
"7-Eleven 34753A",-118.10623,33.901985,"10656 Rosecrans Ave","","Norwalk","CA","90650","","LOS ANGELES" 
"LA VAQUITA",-119.74415,36.735996,"4633 E Kings Canyon Rd","","Fresno","CA","93702","3816","FRESNO" 
"Trader Joes 52",-118.23256,34.207062,"2462 Honolulu Ave","","Montrose","CA","91020","1804","LOS ANGELES" 
"Los Compadres Bakery",-118.02991,33.960239,"8432 Laurel Ave","Ste D","Whittier","CA","90605","4427","LOS ANGELES" 
"Arco Of Fullerton",-117.92432,33.865341,"519 S Harbor Blvd","","Fullerton","CA","92832","2410","ORANGE" 
"Baja Meat Market 2",-116.2337,33.73447,"43430 Monroe St","Ste L","Indio","CA","92201","2094","RIVERSIDE" 
"7-Eleven 34491A",-118.19997,33.928318,"3791 Martin Luther King Jr Blvd","","Lynwood","CA","90262","3507","LOS ANGELES" 
"Mother's Nutritional Center 0230",-116.97176,33.749008,"199 N State St","Ste 106","Hemet","CA","92543","3300","RIVERSIDE" 
"Mother's Nutritional Center 0232",-118.26121,34.029305,"424 E Washington Blvd","","Los Angeles","CA","90015","3721","LOS ANGELES" 
"San Joaquin Foodland",-120.18606,36.60788,"8712 Main Street","","San Joaquin","CA","93660","","FRESNO" 
"Gyumri Meat Market",-118.11214,34.169113,"1864 E Washington Blvd","unit 213","Pasadena","CA","91104","","LOS ANGELES" 
"Pop Top Liquor & Market",-122.13292,37.708237,"14817 E 14th St","","San Leandro","CA","94578","2905","ALAMEDA" 
"Ak's In & Out Mini Market",-121.89028,37.336395,"17 E Santa Clara St","","San Jose","CA","95113","1801","SANTA CLARA" 
"7 Eleven 33160B",-117.21241,33.169857,"298 Sycamore Ave","","Vista","CA","92083","7795","SAN DIEGO" 
"7 Eleven 39094A",-117.06255,32.952,"13012 Pomerado Rd","","Poway","CA","92064","4209","SAN DIEGO" 
"Super King Market 4",-117.72056,34.080769,"436 Auto Center Dr","","Claremont","CA","91711","5458","LOS ANGELES" 
"7 Eleven 35066A",-120.69759,35.513252,"2000 El Camino Real","","Atascadero","CA","93422","1542","SAN LUIS OBISPO" 
"Whole Foods Market 10447",-121.12086,38.648148,"270 Palladio Pkwy","","Folsom","CA","95630","8774","SACRAMENTO" 
"Locomotive Liquor",-116.54546,33.802574,"162 E Palm Canyon Dr","","Palm Springs","CA","92264","8822","RIVERSIDE" 
"Nellz Towne Pump",-120.95009,40.139408,"114 Crescent St","","Greenville","CA","95947","","PLUMAS" 
"Shell I-5",-121.29635,37.926685,"717 W 8th St","","Stockton","CA","95206","1815","SAN JOAQUIN" 
"99 cent Plus Thrift Store",-118.28188,33.916451,"417 W El Segundo Blvd","Ste 2","Los Angeles","CA","90061","1183","LOS ANGELES" 
"Saabis Groceries",-122.39004,37.731556,"1599 Revere Ave","","San Francisco","CA","94124","2737","SAN FRANCISCO" 
"Miramar Cash & Carry",-117.12756,32.893742,"9262 Miramar Rd","","San Diego","CA","92126","","SAN DIEGO" 
"AM PMArco 6144",-117.30603,34.047318,"1240 E Washington St","","Colton","CA","92324","4659","SAN BERNARDINO" 
"7-eleven Store 15952",-121.91068,37.436249,"596 N Abel St","","Milpitas","CA","95035","4208","SANTA CLARA" 
"7-eleven 14187C",-122.00526,37.554668,"4193 Central Ave","","Fremont","CA","94536","4903","ALAMEDA" 
"High Grove Chevron",-117.34115,34.015697,"1340 Center St","","Riverside","CA","92507","1027","RIVERSIDE" 
"El Rey Bakery",-118.08206,34.010853,"8934 Beverly Blvd","","Pico Rivera","CA","90660","1910","LOS ANGELES" 
"Van Horn Liquor",-118.15992,33.880226,"6900 N Paramount Blvd","","Long Beach","CA","90805","1833","LOS ANGELES" 
"Vallarta Supermarket 38",-118.04499,34.574364,"38118 47th Street","East","Palmdale","CA","93552","","LOS ANGELES" 
"U Save Liquor 2",-119.84929,36.808174,"3209 W Shaw Ave","Ste 110","Fresno","CA","93711","3226","FRESNO" 
"Rancho Market",-118.31207,34.169834,"524 S Verdugo Dr","","Burbank","CA","91502","2344","LOS ANGELES" 
"Big D Liquor",-121.35465,38.653599,"4710 Auburn Blvd","","Sacramento","CA","95841","3602","SACRAMENTO" 
"Fast & Easy Mart 48",-122.91228,39.162247,"107 East Hwy 20","","Upperlake","CA","95485","","LAKE" 
"March & Bianchi Chevron",-121.28409,38.003567,"1916 E March Ln","","Stockton","CA","95210","5608","SAN JOAQUIN" 
"Willow Glen Way Market",-121.88043,37.304005,"450 Willow Glen Way","","San Jose","CA","95125","1240","SANTA CLARA" 
"9-1-1 Food Mart",-118.44868,34.030167,"11909 W Pico Blvd","","Los Angeles","CA","90064","1312","LOS ANGELES" 
"Bulldog's Market",-115.4907,32.667461,"230 Blair Ave","","Calexico","CA","92231","2835","IMPERIAL" 
"Joy Mart Discount",-118.19594,34.049637,"3029 Wabash Ave","","Los Angeles","CA","90063","2747","LOS ANGELES" 
"7-eleven Store 35014",-117.98628,34.137173,"1430 Mountain Ave","","Duarte","CA","91010","2435","LOS ANGELES" 
"Happy Corner",-120.67619,38.192394,"326 E Saint Charles St","","San Andreas","CA","95249","9800","CALAVERAS" 
"Midway Market",-122.36309,40.492432,"7200 State Highway 273","","Anderson","CA","96007","9438","SHASTA" 
"Rasdashen",-122.26138,37.844528,"5831 Telegraph Ave","","Oakland","CA","94609","1521","ALAMEDA" 
"Quick Henderson Market",-122.00435,37.352318,"1053 E El camino Real","","Sunnyvale","CA","94086","7522","SANTA CLARA" 
"Bonfare Market 40",-121.40154,38.581181,"861 Fulton Ave","","Sacramento","CA","95825","6418","SACRAMENTO" 
"Cigarette Cage Plus",-121.27597,38.6791,"6201 Birdcage St","Ste B","Citrus Heights","CA","95610","8044","SACRAMENTO" 
"Sunrise Farmers' Market Farmers'",-121.26944,38.605663,"Folsom And Sunrise Boulevards","Sunrise Light Rail Station Parking Lot","Rancho Cordova","CA","95742","","SACRAMENTO" 
"Family Dollar 8808",-117.38033,34.106777,"552 W Foothill Blvd","","Rialto","CA","92376","4800","SAN BERNARDINO" 
"BZ Mart",-120.97119,37.640064,"1510 Miller Ave","","Modesto","CA","95354","2825","STANISLAUS" 
"Family Dollar 8902",-117.43568,34.091331,"8933 Sierra Ave","","Fontana","CA","92335","","SAN BERNARDINO" 
"7 Eleven 35342",-116.91451,33.747711,"41995 State Highway 74","Ste C","Hemet","CA","92544","5018","RIVERSIDE" 
"7 Eleven 34677A",-121.29247,38.675507,"6035 San Juan Ave","","Citrus Heights","CA","95610","5613","SACRAMENTO" 
"7 Eleven 35290a",-121.29057,38.73579,"604 Riverside Ave","","Roseville","CA","95678","4356","PLACER" 
"Tortilleria El Rancherito",-119.17888,34.202934,"216 W 1st St","","Oxnard","CA","93030","5648","VENTURA" 
"Walgreens 10827",-119.24828,35.774292,"1435 High St","","Delano","CA","93215","1714","KERN" 
"7 Eleven 35341A",-122.11363,37.665943,"700 W A St","","Hayward","CA","94541","5827","ALAMEDA" 
"Jailhouse Deli & Liquors",-122.40118,37.66304,"1051 Airport Blvd","","South San Francisco","CA","94080","1819","SAN MATEO" 
"Grocery Outlet 186",-120.6972,35.51255,"2100 El Camino Real","","Atascadero","CA","93422","1541","SAN LUIS OBISPO" 
"Shamoun Shell",-117.13377,32.694115,"1145 S 28th St","","San Diego","CA","92113","3703","SAN DIEGO" 
"M & Y Oriental Market",-121.80691,39.714108,"2550 S Whitman Pl","","Chico","CA","95928","7121","BUTTE" 
"Unitedgas",-124.13544,40.793629,"1679 Myrtle Ave","","Eureka","CA","95501","1458","HUMBOLDT" 
"Cherry Liquor",-118.16779,33.822315,"3601 Cherry Ave","","Long Beach","CA","90807","4301","LOS ANGELES" 
"Rancho Zapotillo",-118.19618,34.049782,"3003 Wabash Ave","","Los Angeles","CA","90063","2717","LOS ANGELES" 
"Maxx For Less Inc",-121.69899,38.162296,"1009 Hwy 12","","Rio Vista","CA","94571","","SOLANO" 
"ARCO Am/Pm 82543",-118.50277,34.257515,"17000 Devonshire St","","Northridge","CA","91325","1617","LOS ANGELES" 
"A-1 Market",-122.26152,37.770035,"1420 Encinal Ave","","Alameda","CA","94501","4015","ALAMEDA" 
"Leo market",-118.25179,34.073795,"1394 W Sunset Blvd","","Los Angeles","CA","90026","4450","LOS ANGELES" 
"Dollar Tree 6583",-117.45415,33.939159,"5608 Van Buren Blvd","","Riverside","CA","92503","8036","RIVERSIDE" 
"Dollar Tree 6633",-117.67003,34.075745,"980 N Mountain Ave","","Ontario","CA","91762","2113","SAN BERNARDINO" 
"Mfl Liquors",-121.2944,38.011101,"6111 West Ln","","Stockton","CA","95210","3389","SAN JOAQUIN" 
"San O Mart",-117.59648,33.402794,"3119 S El Camino Real","","San Clemente","CA","92672","3439","ORANGE" 
"Papa Murphy's Take N Bake",-119.8623,36.772732,"2450 N Brawley Ave","Ste 109","Fresno","CA","93722","5101","FRESNO" 
"Dollar Tree 4758",-117.8289,33.759933,"17271 17th St","","Tustin","CA","92780","1951","ORANGE" 
"New Asia Marketplace",-119.17776,34.164619,"3823 Saviers Rd","","Oxnard","CA","93033","6430","VENTURA" 
"Harvest Market",-118.43959,34.172138,"14055 Burbank Blvd","","Van Nuys","CA","91401","5037","LOS ANGELES" 
"La Mas Live Poultry 3",-118.19842,34.018848,"3659 E Olympic Blvd","","Los Angeles","CA","90023","3127","LOS ANGELES" 
"Amigos Market",-119.54784,36.612225,"13491 E Parlier Ave","","Parlier","CA","93648","2314","FRESNO" 
"Ranchos Market",-118.27695,34.054516,"2009 W 8th St","","Los Angeles","CA","90057","4015","LOS ANGELES" 
"La Bahia Acapulco Market 2",-117.85649,33.726414,"1606 S Standard Ave","Ste 101","Santa Ana","CA","92707","2463","ORANGE" 
"7-eleven Store 35072a",-117.85065,33.716751,"2242 S Grand Ave","","Santa Ana","CA","92705","5210","ORANGE" 
"Florence Liquor",-118.30374,33.974545,"1534 W Florence Ave","","Los Angeles","CA","90047","2212","LOS ANGELES" 
"Jimenez Bakery",-117.18234,34.076015,"1564 Orange St","","Redlands","CA","92374","2274","SAN BERNARDINO" 
"Valerio High St",-122.1976,37.785934,"3315 High St","","Oakland","CA","94619","1817","ALAMEDA" 
"South San Jose Grocery Outlet 151",-121.90686,37.270477,"1665 Foxworthy Ave","","San Jose","CA","95124","1914","SANTA CLARA" 
"Hillcrest Shell",-117.16194,32.750019,"330 Washington St","","San Diego","CA","92103","2110","SAN DIEGO" 
"Silver Moon Market",-118.21042,34.040047,"2501 E 4th St","","Los Angeles","CA","90033","4418","LOS ANGELES" 
"Come 'n' Go Market",-118.18508,33.818741,"3397 Atlantic Ave","","Long Beach","CA","90807","4554","LOS ANGELES" 
"Gohil Enterprises, Inc. Dba Sanjos Arco 82553",-116.95883,33.780411,"687 S San Jacinto Ave","","San Jacinto","CA","92583","4135","RIVERSIDE" 
"Saavedra's Bakery",-119.83549,36.785851,"3767 N Hughes Ave","","Fresno","CA","93705","2341","FRESNO" 
"Eagle Gas",-116.90405,32.827465,"8445 Los Coches Rd","","El Cajon","CA","92021","2014","SAN DIEGO" 
"7-eleven 34737a",-118.09975,33.922466,"10965 Firestone Blvd","","Norwalk","CA","90650","2242","LOS ANGELES" 
"Garibaldi Mercado Y Carniceria",-118.28032,34.038204,"1051 W Washington Blvd","Ste A","Los Angeles","CA","90015","3365","LOS ANGELES" 
"7 Eleven Store 14128",-122.59666,37.995705,"2402 Sir Francis Drake Blvd","","Fairfax","CA","94930","1421","MARIN" 
